KO id,KO_conf_final,KO_conf_raw,hmm_len,ORF_name,ORF_len,E-value,score,domain_evalue,domain_score,hmm from,hmm to,ali from,ali to,ORF_best_match,ORF_best_match_score,kofam_score_threshold,is_outcompeted,KO_annotation_conf,flag_is_dubious,flag_is_below_kofam_threshold,KO_Neighbors,KO_Neighbor_Count,Modules,KO_count,KO_Background_Freq
K00302,0.035,0.035,1255.0,SAMD00000344.contig00025_2,1255.0,8.6e-11,37.3,4.8e-10,34.8,256.0,517.0,3.0,247.0,K00384,383.6,1336.5,True,5.66646879622798e-105,False,True,,0,M00975,4752,0.222
K00303,0.023,0.023,416.0,SAMD00000344.contig00003_41,416.0,1.3e-09,34.3,2e-06,23.9,288.0,388.0,248.0,349.0,K03153,196.5,635.3,True,1.4891371673144109e-49,False,True,,0,M00975,3851,0.18
K00304,0.02,0.02,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00975,3655,0.171
K00305,0.021,0.021,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00975,3706,0.173
K00309,0.003,0.003,813.0,SAMD00000344.contig00003_41,813.0,1.6e-11,39.9,0.064,8.1,304.0,370.0,275.0,344.0,K03153,196.5,870.17,True,7.222751597775476e-48,False,True,,0,M00975,1351,0.063
K00315,0.003,0.003,959.0,SAMD00000344.contig00003_41,959.0,3.5e-14,48.5,9.9e-05,17.2,416.0,486.0,273.0,344.0,K03153,196.5,788.73,True,2.802596928649657e-45,False,True,,0,M00975,1362,0.064
K00318,0.035,0.035,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00970,M00972",4807,0.225
K00319,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00567,M00617",0,0.0
K00320,0.086,0.063,372.0,SAMD00000344.contig00007_74,372.0,1.6e-20,70.8,2.1e-20,70.4,30.0,351.0,29.0,345.0,K23464,116.4,218.1,True,1.875133197407345e-14,False,True,"K00200,K00201,K00202,K00577,K00583,K00672,K01499,K11260,K22482",9,"M00567,M00617",6404,0.299
K00330,0.236,0.236,242.0,SAMD00000344.contig00002_68,242.0,0.0013,15.3,86.0,-0.5,33.0,87.0,288.0,378.0,K18934,527.1,128.5,True,8.435564034126704e-155,False,True,K13380,1,M00144,12421,0.58
K00331,0.111,0.111,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K13380,1,M00144,8531,0.399
K00332,0.066,0.066,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K13380,1,M00144,6594,0.308
K00333,0.071,0.071,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K13380,1,M00144,6818,0.319
K00334,0.155,0.155,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K13380,1,M00144,10081,0.471
K00335,0.176,0.176,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K13380,1,M00144,10723,0.501
K00336,0.234,0.234,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K13380,1,M00144,12368,0.578
K00337,0.253,0.253,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K13380,1,M00144,12869,0.601
K00338,0.107,0.107,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K13380,1,M00144,8383,0.392
K00339,0.243,0.243,253.0,SAMD00000344.contig00012_20,253.0,0.019,11.3,0.031,10.6,84.0,158.0,16.0,183.0,K06188,215.5,127.33,True,3.3859059097139835e-62,False,True,K13380,1,M00144,12619,0.59
K00340,0.236,0.236,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K13380,1,M00144,12415,0.58
K00341,0.26,0.26,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K13380,1,M00144,13047,0.61
K00342,0.253,0.253,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K13380,1,M00144,12870,0.601
K00343,0.251,0.251,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K13380,1,M00144,12820,0.599
K00360,0.002,0.002,642.0,SAMD00000344.contig00022_16,642.0,1.8e-46,156.3,2.1e-46,156.1,118.0,404.0,9.0,291.0,K00529,324.4,558.33,True,2.4937659413012385e-51,False,True,,0,"M00531,M00615",1143,0.053
K00361,0.001,0.001,1355.0,SAMD00000344.contig00022_16,1355.0,9.9e-34,113.0,1.1e-33,112.8,4.0,364.0,11.0,375.0,K00529,324.4,1789.37,True,2.302803479521416e-64,False,True,,0,"M00531,M00615",847,0.04
K00362,0.072,0.072,1377.0,SAMD00000344.contig00022_16,1377.0,1.5e-45,152.8,1.9e-45,152.5,503.0,790.0,9.0,290.0,K00529,324.4,1240.63,True,2.2041985097327162e-52,False,True,,0,M00530,6865,0.321
K00363,0.058,0.058,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00530,6157,0.288
K00365,0.004,0.004,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K13484,1,M00546,1660,0.078
K00366,0.004,0.004,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K17877,1,"M00531,M00615",1527,0.071
K00367,0.008,0.008,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K15579,1,"M00531,M00615",2269,0.106
K00368,0.017,0.017,539.0,SAMD00000344.contig00001_66,539.0,6.7e-19,65.1,6.7e-11,38.7,143.0,270.0,63.0,198.0,K14588,380.5,191.63,True,1.1353751055755069e-95,False,True,,0,"M00529,M00973",3293,0.154
K00370,0.043,0.043,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K15864,1,"M00529,M00530,M00804",5278,0.247
K00371,1.0,1.0,827.0,SAMD00000344.contig00005_71,827.0,0.19,7.1,0.23,6.9,19.0,147.0,61.0,187.0,K00371,7.1,345.97,False,1.0,False,True,K15864,1,"M00529,M00530,M00804",5246,0.245
K00372,0.082,0.082,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K00361,K10534",2,"M00531,M00615",7318,0.342
K00374,0.048,0.048,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K15864,1,"M00529,M00530",5597,0.262
K00376,0.006,0.006,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K15864,1,M00529,2028,0.095
K00380,0.114,0.114,945.0,SAMD00000344.contig00017_40,945.0,1.5e-11,40.1,1.5e-11,40.0,244.0,384.0,4.0,143.0,K03839,93.0,516.8,True,1.1899073283182983e-16,False,True,,0,"M00176,M00616",8652,0.404
K00381,0.134,0.134,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00176,M00616",9353,0.437
K00382,1.0,1.0,636.0,SAMD00000344.contig00010_4,636.0,1.5e-172,572.4,1.9e-172,572.2,141.0,591.0,13.0,472.0,K00382,572.4,475.33,False,1.0,False,False,"K00189,K01900,K13997",3,"M00009,M00011,M00036,M00307,M00621",19055,0.89
K00390,0.259,0.259,397.0,SAMD00000344.contig00016_6,397.0,0.0013,14.9,0.0036,13.5,89.0,148.0,19.0,87.0,K04075,264.7,152.77,True,6.349025672137105e-76,False,True,,0,"M00176,M00616",13020,0.608
K00392,0.021,0.021,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00176,M00616",3690,0.172
K00394,0.003,0.003,594.0,SAMD00000344.contig00011_46,594.0,6.7e-07,25.2,1.0,4.8,381.0,422.0,414.0,457.0,K26318,449.9,441.6,True,1.4208912554775916e-128,False,True,"K11180,K11181",2,M00596,1464,0.068
K00395,0.008,0.008,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K11180,K11181",2,M00596,2229,0.104
K00399,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00356,M00357,M00563,M00567,M00617",0,0.0
K00401,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00356,M00357,M00563,M00567,M00617",0,0.0
K00402,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00356,M00357,M00563,M00567,M00617",0,0.0
K00404,0.048,0.048,538.0,SAMD00000344.contig00001_87,538.0,1e-05,21.1,1.6e-05,20.4,61.0,500.0,281.0,758.0,K04561,877.1,670.2,True,2.0812474159298888e-258,False,True,,0,M00156,5589,0.261
K00405,0.055,0.055,270.0,SAMD00000344.contig00005_1,270.0,0.011,12.1,0.011,12.1,33.0,66.0,13.0,46.0,K02245,94.3,282.93,True,1.800256370514181e-25,False,True,,0,M00156,5974,0.279
K00406,0.107,0.107,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00156,8382,0.392
K00407,1.0,1.0,82.0,SAMD00000344.contig00014_52,82.0,0.0012,16.2,33.0,1.9,20.0,36.0,3.0,19.0,K00407,16.2,21.67,False,1.0,False,True,,0,M00156,5566,0.26
K00410,0.01,0.01,540.0,SAMD00000344.contig00009_39,540.0,0.034,9.7,0.076,8.6,120.0,149.0,181.0,210.0,K18940,527.2,700.3,True,1.6480760335722994e-156,False,True,,0,M00151,2512,0.117
K00411,0.086,0.086,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00151,7485,0.35
K00412,0.04,0.04,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00151,5118,0.239
K00413,0.079,0.079,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00151,7184,0.336
K00424,0.035,0.035,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K22501,1,M00153,4776,0.223
K00425,1.0,1.0,632.0,SAMD00000344.contig00002_178,632.0,9e-160,530.2,1.0000000000000001e-159,529.9,47.0,482.0,7.0,461.0,K00425,530.2,123.73,False,1.0,False,False,K22501,1,M00153,15524,0.725
K00426,1.0,1.0,397.0,SAMD00000344.contig00002_179,397.0,8.100000000000001e-110,364.5,8.800000000000001e-110,364.4,44.0,360.0,5.0,332.0,K00426,364.5,35.7,False,1.0,False,False,K22501,1,M00153,15468,0.723
K00431,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00043,2,0.0
K00435,0.017,0.017,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00926,3357,0.157
K00446,0.031,0.031,408.0,SAMD00000344.contig00001_141,408.0,9.7e-09,31.7,0.13,8.2,299.0,334.0,86.0,123.0,K11210,37.7,191.03,True,0.01348871621605581,False,True,,0,M00569,3376,0.158
K00451,0.893,0.893,637.0,SAMD00000344.contig00002_157,637.0,0.00032,16.4,0.00033,16.3,270.0,315.0,37.0,82.0,K00451,16.4,46.93,False,0.8818562360532485,False,True,K00815,1,M00044,7981,0.373
K00452,0.008,0.008,387.0,SAMD00000344.contig00019_17,387.0,0.0061,13.0,0.0071,12.8,119.0,170.0,40.0,91.0,K01569,29.0,66.57,True,1.5055941323338752e-05,False,True,K14263,1,"M00038,M00912",2309,0.108
K00453,0.054,0.054,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K00463,K14263",2,"M00038,M00912",5949,0.278
K00455,0.007,0.007,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00533,2192,0.102
K00457,0.1,0.1,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K00815,1,M00044,8086,0.378
K00462,0.0,0.0,299.0,SAMD00000344.contig00002_155,299.0,2.7e-06,23.9,8.9e-05,18.9,142.0,193.0,4.0,53.0,K08234,76.0,345.1,True,2.0708059968730608e-16,False,True,"K08689,K15750,K18087,K18088",4,M00543,193,0.009
K00463,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00038,M00912",84,0.004
K00468,0.005,0.005,557.0,SAMD00000344.contig00011_46,557.0,6.6e-07,25.3,1e-06,24.7,43.0,83.0,18.0,59.0,K26318,449.9,595.77,True,1.5228735407707334e-128,False,True,,0,M00957,1889,0.088
K00479,0.011,0.011,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00975,2668,0.125
K00486,0.003,0.003,720.0,SAMD00000344.contig00003_63,720.0,6.4e-06,21.8,68.0,-1.5,103.0,169.0,206.0,270.0,K17869,813.4,342.93,True,5.065886232822488e-239,False,True,"K06210,K14263",2,"M00038,M00912",1436,0.067
K00499,0.024,0.024,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00555,3991,0.186
K00514,0.0,0.0,558.0,SAMD00000344.contig00018_19,558.0,5.7e-08,28.9,5.3e-05,19.1,267.0,323.0,226.0,285.0,K10254,583.6,456.03,True,1.0439060274666104e-167,False,True,"K09835,K15744",2,M00097,350,0.016
K00525,1.0,1.0,782.0,SAMD00000344.contig00004_45,782.0,9.9e-143,474.1,3.3999999999999996e-142,472.4,100.0,671.0,75.0,700.0,K00525,474.1,355.53,False,1.0,False,False,"K13998,K18533",2,"M00053,M00938",16202,0.757
K00526,1.0,1.0,467.0,SAMD00000344.contig00004_46,467.0,1.9999999999999998e-84,281.2,2.3e-84,280.9,78.0,397.0,5.0,308.0,K00526,281.2,50.97,False,1.0,False,False,"K10808,K13998",2,"M00053,M00938",16835,0.787
K00529,1.0,1.0,511.0,SAMD00000344.contig00022_16,511.0,1.7e-97,324.4,1.9999999999999998e-97,324.1,71.0,455.0,9.0,388.0,K00529,324.4,403.67,False,0.9999953035788286,False,True,"K05709,K05711",2,M00545,6634,0.31
K00531,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K22896,K22897,K22898",3,M00175,121,0.006
K00548,0.346,0.346,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00017,15047,0.703
K00549,1.0,1.0,685.0,SAMD00000344.contig00008_12,685.0,2.2e-167,555.7,6.9e-143,474.7,220.0,538.0,296.0,750.0,K00549,555.7,41.3,False,1.0,False,False,,0,M00017,15055,0.703
K00550,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00091,26,0.001
K00551,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00091,2,0.0
K00552,0.0,0.0,454.0,SAMD00000344.contig00011_32,454.0,0.00032,17.2,97.0,-0.8,292.0,310.0,133.0,151.0,K03183,308.4,243.87,True,2.1880904097220564e-88,False,True,,0,M00035,0,0.0
K00558,1.0,1.0,434.0,SAMD00000344.contig00001_42,434.0,4.9999999999999997e-64,213.4,5.7e-64,213.2,65.0,338.0,2.0,343.0,K00558,213.4,164.37,False,1.0,False,False,"K17398,K17399",2,M00035,12544,0.586
K00560,1.0,1.0,384.0,SAMD00000344.contig00003_83,384.0,5.7e-121,401.3,6.3999999999999995e-121,401.1,45.0,309.0,7.0,320.0,K00560,401.3,84.83,False,1.0,False,False,"K10808,K13998",2,M00938,17540,0.82
K00568,0.329,0.329,324.0,SAMD00000344.contig00011_32,324.0,2.3e-19,66.9,2.9e-19,66.6,114.0,265.0,46.0,215.0,K03183,308.4,309.57,True,2.001041276527415e-73,False,True,,0,M00117,14679,0.686
K00570,0.056,0.056,343.0,SAMD00000344.contig00011_32,343.0,2.7e-17,60.3,3.4e-17,60.0,144.0,263.0,41.0,167.0,K03183,308.4,87.77,True,2.0628045266883024e-75,False,True,K16369,1,M00091,6051,0.283
K00577,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00357,M00567,M00617",40,0.002
K00578,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00357,M00567,M00617",0,0.0
K00579,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00357,M00567,M00617",1,0.0
K00580,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00357,M00567,M00617",0,0.0
K00581,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00357,M00567,M00617",0,0.0
K00582,1.0,1.0,64.0,SAMD00000344.contig00003_52,64.0,2.1,5.1,120.0,-0.5,41.0,55.0,53.0,66.0,K00582,5.1,62.23,False,1.0,False,True,,0,"M00357,M00567,M00617",1,0.0
K00583,0.777,0.777,82.0,SAMD00000344.contig00022_44,82.0,0.0061,13.4,0.008,13.0,15.0,48.0,2.0,35.0,K00583,13.4,88.73,False,0.7768953867957383,False,True,,0,"M00357,M00567,M00617",6,0.0
K00584,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00357,M00567,M00617",19,0.001
K00589,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00846,1,0.0
K00595,0.086,0.086,533.0,SAMD00000344.contig00020_6,533.0,9.4e-06,21.8,1.4e-05,21.2,343.0,401.0,117.0,175.0,K02493,258.0,239.93,True,7.883426523101456e-72,False,True,"K02304,K21479,K22011",3,"M00924,M00925",7491,0.35
K00600,1.0,1.0,658.0,SAMD00000344.contig00020_4,658.0,3.4e-190,631.0,4.0999999999999997e-190,630.7,83.0,500.0,5.0,409.0,K00600,631.0,64.5,False,1.0,False,False,K00300,1,"M00140,M00346,M00975",20815,0.973
K00601,0.0,0.0,283.0,SAMD00000344.contig00003_39,283.0,1e-52,176.0,1.8e-52,175.2,38.0,243.0,3.0,189.0,K01492,446.6,236.2,True,3.477628395756588e-82,False,True,K01587,1,M00048,14,0.001
K00602,1.0,1.0,640.0,SAMD00000344.contig00003_39,640.0,4.499999999999999e-226,749.3,5.1e-226,749.1,79.0,578.0,188.0,709.0,K00602,749.3,145.1,False,1.0,False,False,"K00601,K01492,K01587,K06863,K11787,K13713",6,M00048,20690,0.967
K00603,0.001,0.001,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00045,908,0.042
K00605,0.378,0.378,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00621,15735,0.735
K00606,0.409,0.409,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K06982,K09722",2,"M00119,M00914",16356,0.764
K00608,0.0,0.0,527.0,SAMD00000344.contig00006_19,527.0,9.6e-24,80.8,8.4e-23,77.7,50.0,329.0,44.0,300.0,K00609,382.2,783.17,True,1.860198572974906e-91,False,True,,0,M00051,35,0.002
K00609,1.0,1.0,399.0,SAMD00000344.contig00006_19,399.0,3.4999999999999997e-115,382.2,4.1e-115,381.9,70.0,363.0,5.0,303.0,K00609,382.2,245.9,False,1.0,False,False,"K01954,K11541",2,M00051,20505,0.958
K00610,0.025,0.025,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K11541,1,M00051,4034,0.188
K00611,1.0,1.0,458.0,SAMD00000344.contig00024_8,458.0,1.9e-141,469.0,2.3e-141,468.8,92.0,397.0,4.0,330.0,K00611,469.0,314.13,False,1.0,False,False,,0,"M00844,M00978",17646,0.825
K00615,1.0,1.0,670.0,SAMD00000344.contig00013_26,670.0,1.7e-170,565.9,1.9000000000000002e-170,565.7,113.0,576.0,6.0,661.0,K00615,565.9,223.53,False,1.0,False,False,"K00150,K01100,K02689,K02690,K02692,K02693,K02694,K02703,K02704,K02705,K02706,K02707,K02708,K05298,K08928,K08929,K13937",17,"M00004,M00007,M00165,M00611,M00612",18622,0.87
K00616,0.097,0.097,489.0,SAMD00000344.contig00008_73,489.0,1.4e-38,130.8,1.7e-38,130.5,117.0,336.0,4.0,197.0,K00617,370.4,137.5,True,7.468150113707753e-73,False,True,"K13937,K19243",2,"M00004,M00007",7960,0.372
K00618,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00028,0,0.0
K00619,0.194,0.193,258.0,SAMD00000344.contig00013_27,258.0,4.3e-10,36.4,4.6e-10,36.3,50.0,165.0,4.0,138.0,K03828,177.9,166.07,True,2.536621175271372e-43,False,True,"K00818,K12659,K14677,K22478",4,M00028,11248,0.526
K00620,1.0,1.0,632.0,SAMD00000344.contig00024_11,632.0,1.4e-155,516.3,1.5000000000000001e-155,516.2,62.0,454.0,12.0,400.0,K00620,516.3,169.87,False,1.0,False,False,"K00818,K14677,K22478",3,M00028,13466,0.629
K00625,1.0,1.0,372.0,SAMD00000344.contig00028_7,372.0,1.1e-114,380.6,1.2e-114,380.5,24.0,342.0,1.0,323.0,K13788,419.1,377.93,True,1.0,True,False,"K11260,K22480",2,"M00357,M00579,M00617,M00618",2533,0.118
K00626,0.385,0.373,666.0,SAMD00000344.contig00001_226,666.0,1.3e-12,44.5,1.3e-12,44.4,544.0,665.0,129.0,260.0,K01715,364.2,369.9,True,5.76381968916833e-97,False,True,"K01964,K06981,K09128,K13273,K14465,K14467,K15016,K15017,K15018,K15020,K15036,K15037,K15038,K15737,K17942,K18690,K25517,K25518,K25774",19,"M00088,M00095,M00373,M00374,M00375,M00849,M00957",15622,0.73
K00627,1.0,1.0,656.0,SAMD00000344.contig00010_5,656.0,5.499999999999999e-113,376.0,6.3e-113,375.8,207.0,507.0,10.0,334.0,K00627,376.0,486.3,False,1.0,False,True,"K00189,K13997",2,M00307,17919,0.837
K00632,0.27,0.27,464.0,SAMD00000344.contig00022_32,464.0,5e-10,35.6,4.3e-05,19.4,137.0,171.0,157.0,191.0,K09458,519.1,505.6,True,2.8313730662059493e-146,False,True,"K00022,K07515,K09479,K10527",4,M00087,13280,0.621
K00640,1.0,1.0,355.0,SAMD00000344.contig00016_40,355.0,7.5e-71,236.4,9.1e-71,236.1,125.0,282.0,8.0,166.0,K00640,236.4,93.87,False,1.0,False,False,K13034,1,M00021,18083,0.845
K00641,0.183,0.183,532.0,SAMD00000344.contig00001_219,532.0,5.9e-05,19.0,2.4,3.7,355.0,400.0,214.0,259.0,K00433,192.5,74.73,True,5.906031409444755e-53,False,True,,0,M00017,10929,0.511
K00643,0.011,0.011,626.0,SAMD00000344.contig00001_147,626.0,2.8e-85,284.5,3.7e-85,284.1,223.0,571.0,46.0,391.0,K00639,510.0,422.27,True,1.311402410984971e-68,False,True,,0,M00868,2711,0.127
K00645,1.0,1.0,476.0,SAMD00000344.contig00022_34,476.0,3.2999999999999996e-90,300.7,3.6999999999999997e-90,300.5,96.0,397.0,1.0,295.0,K00645,300.7,275.13,False,1.0,False,False,"K00665,K00667,K18473",3,"M00082,M00885,M00886",20101,0.939
K00647,0.039,0.039,633.0,SAMD00000344.contig00022_32,633.0,2.2e-102,341.4,2.4e-102,341.2,47.0,415.0,1.0,403.0,K09458,519.1,381.4,True,3.21343685646036e-54,False,True,K19561,1,"M00083,M00572",5069,0.237
K00648,1.0,1.0,441.0,SAMD00000344.contig00002_14,441.0,9.1e-109,361.5,1e-108,361.4,54.0,356.0,5.0,324.0,K00648,361.5,221.8,False,1.0,False,False,"K00665,K00667,K11262",3,M00082,18233,0.852
K00651,1.0,1.0,383.0,SAMD00000344.contig00010_61,383.0,7e-105,348.1,8.7e-105,347.8,20.0,293.0,11.0,280.0,K00651,348.1,253.73,False,1.0,False,False,,0,M00017,8530,0.399
K00652,0.54,0.259,630.0,SAMD00000344.contig00001_147,630.0,8.4e-135,448.0,9.6e-135,447.9,125.0,494.0,9.0,388.0,K00639,510.0,464.27,True,2.1684043449710048e-19,False,True,"K19562,K25570",2,"M00123,M00573,M00577,M00950",13020,0.608
K00657,0.169,0.169,329.0,SAMD00000344.contig00004_29,329.0,8.4e-13,45.9,9.5e-13,45.7,85.0,226.0,39.0,163.0,K03789,146.0,82.97,True,7.360332503047952e-31,False,True,K14085,1,M00135,10509,0.491
K00658,0.231,0.231,461.0,SAMD00000344.contig00010_5,461.0,2.8999999999999997e-75,251.1,3.5e-75,250.8,154.0,441.0,20.0,334.0,K00627,376.0,447.43,True,2.5197273011452534e-38,False,True,K01900,1,"M00009,M00011",12289,0.574
K00665,0.0,0.0,2766.0,SAMD00000344.contig00022_32,2766.0,1.8e-38,128.1,1.9000000000000002e-38,128.0,365.0,766.0,3.0,404.0,K09458,519.1,867.5,True,1.9827670604028708e-118,False,True,,0,"M00082,M00083",25,0.001
K00667,0.0,0.0,1842.0,SAMD00000344.contig00022_32,1842.0,1.6e-18,62.5,9.4e-07,23.4,1493.0,1623.0,280.0,398.0,K09458,519.1,1128.37,True,3.5457162670107616e-138,False,True,,0,"M00082,M00083",2,0.0
K00668,0.0,0.0,3318.0,SAMD00000344.contig00001_224,3318.0,2.2e-11,38.2,2.7e-08,27.9,1555.0,1602.0,24.0,72.0,K17865,180.0,1491.97,True,2.0603766282620417e-43,False,True,K00667,1,"M00082,M00083",464,0.022
K00672,0.001,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K00200,K00201,K00202,K00203,K01499",5,"M00567,M00617",466,0.022
K00673,0.032,0.032,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00879,4575,0.214
K00674,0.276,0.276,471.0,SAMD00000344.contig00005_12,471.0,4.5e-34,115.7,5.700000000000001e-34,115.3,262.0,445.0,82.0,235.0,K05822,332.9,157.8,True,4.1331859249439624e-66,False,True,,0,M00016,13445,0.628
K00677,0.219,0.219,390.0,SAMD00000344.contig00022_38,390.0,7.8e-15,51.5,8.8e-15,51.3,11.0,101.0,6.0,132.0,K02372,184.8,205.57,True,7.459360182111118e-41,False,True,,0,"M00060,M00866",11979,0.56
K00688,0.175,0.175,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00855,10706,0.5
K00693,0.0,0.0,1064.0,SAMD00000344.contig00024_8,1064.0,3.4000000000000003e-32,108.8,6.8e-21,71.4,43.0,158.0,33.0,148.0,K00611,469.0,457.7,True,3.706769337211536e-109,False,True,,0,M00854,76,0.004
K00700,0.361,0.361,948.0,SAMD00000344.contig00001_117,948.0,4.8e-14,48.6,1.5e-12,43.6,297.0,695.0,19.0,539.0,K01182,862.6,290.47,True,9.153422936374339e-246,False,True,"K00693,K00750,K13679",3,"M00565,M00854",15374,0.718
K00703,0.236,0.236,761.0,SAMD00000344.contig00032_5,761.0,3.7e-10,35.9,7.2e-10,34.9,435.0,548.0,191.0,305.0,K19002,413.7,131.47,True,1.865810952705796e-114,False,True,"K00693,K13679",2,"M00565,M00854",12418,0.58
K00705,0.222,0.222,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00855,12041,0.563
K00748,0.213,0.213,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00060,M00866",11816,0.552
K00750,0.0,0.0,468.0,SAMD00000344.contig00002_47,468.0,1.6e-05,20.8,3.2e-05,19.8,141.0,271.0,114.0,261.0,K03279,168.7,183.5,True,3.0037490143124586e-45,False,True,,0,M00854,459,0.021
K00757,0.004,0.004,392.0,SAMD00000344.contig00001_92,392.0,1.9e-21,73.7,2.6e-21,73.2,99.0,318.0,19.0,210.0,K03784,347.9,100.13,True,2.8679738618309032e-83,False,True,,0,M00968,1676,0.078
K00762,1.0,1.0,289.0,SAMD00000344.contig00006_13,289.0,6.899999999999999e-53,177.1,7.6e-53,176.9,53.0,246.0,5.0,201.0,K00762,177.1,126.4,False,1.0,False,False,"K00608,K01954,K11541",3,M00051,20629,0.964
K00764,1.0,1.0,775.0,SAMD00000344.contig00003_37,775.0,1.4e-197,655.9,1.6e-197,655.7,245.0,690.0,6.0,464.0,K00764,655.9,189.9,False,1.0,False,False,"K00601,K01492,K01587,K06863,K11787,K13713",6,M00048,20671,0.966
K00765,1.0,1.0,364.0,SAMD00000344.contig00008_45,364.0,2.1999999999999997e-62,208.7,2.6999999999999998e-62,208.4,39.0,246.0,1.0,211.0,K00765,208.7,56.87,False,1.0,False,False,"K01663,K14152",2,M00026,18056,0.844
K00766,1.0,1.0,501.0,SAMD00000344.contig00008_64,501.0,1.4e-149,496.3,1.6e-149,496.1,115.0,447.0,3.0,335.0,K00766,496.3,104.3,False,1.0,False,False,"K01656,K01694,K13501",3,M00023,17175,0.803
K00767,0.384,0.384,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K00463,K06210,K14263",3,"M00115,M00912",15847,0.74
K00772,0.022,0.022,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K16054,K23977",2,M00034,3771,0.176
K00788,1.0,1.0,329.0,SAMD00000344.contig00006_2,329.0,2.3e-57,191.8,2.7e-57,191.6,50.0,242.0,9.0,209.0,K00788,191.8,166.47,False,1.0,False,False,K21219,1,"M00896,M00899",15676,0.732
